Date,Hour,SST,Press
2002-04-30,12,12.48,1008.92
2002-04-30,13,12.42,1009.0
2002-04-30,14,12.39,1009.0
2002-04-30,15,12.31,1009.0
2002-04-30,16,12.27,1009.03
2002-04-30,17,12.27,1009.0600000000001
2002-04-30,18,12.3,1009.09
2002-04-30,19,12.23,1010.0
2002-04-30,20,12.18,1011.25
2002-04-30,21,12.13,1011.58
2002-04-30,22,12.18,1012.0
2002-04-30,23,12.1,1012.0
2002-05-01,0,12.1,1012.22
2002-05-01,1,12.1,1012.5
2002-05-01,2,12.02,1013.0
2002-05-01,3,11.9,1013.08
2002-05-01,4,11.93,1013.92
2002-05-01,5,11.86,1014.17
2002-05-01,6,11.84,1015.0
2002-05-01,7,11.8,1016.08
2002-05-01,8,11.8,1017.0
2002-05-01,9,11.8,1017.0
2002-05-01,10,11.8,1017.33
2002-05-01,11,11.84,1017.92
2002-05-01,12,11.99,1017.0
2002-05-01,13,12.15,1017.0
2002-05-01,14,12.2,1017.0
2002-05-01,15,12.23,1017.3333333333334
2002-05-01,16,12.43,1017.6666666666666
2002-05-01,17,12.5,1018.0
2002-05-01,18,12.56,1018.08
2002-05-01,19,12.52,1019.0
2002-05-01,20,12.4,1019.42
2002-05-01,21,12.4,1020.0
2002-05-01,22,12.4,1020.0
2002-05-01,23,12.4,1020.0
2002-05-02,0,12.4,1020.1428571428571
2002-05-02,1,12.4,1020.2857142857143
2002-05-02,2,12.3,1020.4285714285714
2002-05-02,3,12.3,1020.5714285714286
2002-05-02,4,12.39,1020.7142857142857
2002-05-02,5,12.32,1020.8571428571429
2002-05-02,6,12.25,1021.0
2002-05-02,7,12.2,1021.0
2002-05-02,8,12.2,1021.0
2002-05-02,9,12.2,1021.92
2002-05-02,10,12.2,1022.0
2002-05-02,11,12.2,1021.92
2002-05-02,12,12.27,1021.08
2002-05-02,13,12.3,1020.83
2002-05-02,14,12.4,1019.75
2002-05-02,15,12.46,1019.0
2002-05-02,16,12.57,1018.92
2002-05-02,17,12.69,1018.0
2002-05-02,18,12.7,1018.67
2002-05-02,19,12.7,1019.0
2002-05-02,20,12.7,1019.0
2002-05-02,21,12.7,1018.5
2002-05-02,22,12.7,1018.0
2002-05-02,23,12.7,1018.0
2002-05-03,0,12.7,1017.75
2002-05-03,1,12.7,1016.92
2002-05-03,2,12.7,1016.0
2002-05-03,3,12.7,1015.08
2002-05-03,4,12.7,1015.0
2002-05-03,5,12.7,1015.0
2002-05-03,6,12.7,1015.5
2002-05-03,7,12.7,1016.0
2002-05-03,8,12.69,1016.0
2002-05-03,9,12.7,1016.0
2002-05-03,10,12.67,1015.5
2002-05-03,11,12.6,1015.0
2002-05-03,12,12.6,1015.0
2002-05-03,13,12.61,1014.17
2002-05-03,14,12.7,1014.0
2002-05-03,15,12.68,1013.75
2002-05-03,16,12.7,1013.0
2002-05-03,17,12.7,1013.0
2002-05-03,18,12.7,1013.1
2002-05-03,19,12.7,1013.92
2002-05-03,20,12.7,1013.67
2002-05-03,21,12.7,1014.0
2002-05-03,22,12.7,1014.0
2002-05-03,23,12.7,1014.0
2002-05-04,0,12.7,1014.1428571428571
2002-05-04,1,12.7,1014.2857142857143
2002-05-04,2,12.7,1014.4285714285714
2002-05-04,3,12.68,1014.5714285714286
2002-05-04,4,12.6,1014.7142857142857
2002-05-04,5,12.6,1014.8571428571429
2002-05-04,6,12.6,1015.0
2002-05-04,7,12.6,1015.0
2002-05-04,8,12.6,1015.0
2002-05-04,9,12.6,1015.17
2002-05-04,10,12.6,1015.58
2002-05-04,11,12.6,1015.0
2002-05-04,12,12.6,1015.0
2002-05-04,13,12.64,1014.5
2002-05-04,14,12.7,1014.0
2002-05-04,15,12.7,1014.0
2002-05-04,16,12.7,1013.33
2002-05-04,17,12.77,1013.0
2002-05-04,18,12.8,1013.0
2002-05-04,19,12.81,1013.0
2002-05-04,20,12.82,1013.5
2002-05-04,21,12.8,1014.0
2002-05-04,22,12.8,1014.0
2002-05-04,23,12.8,1014.0
2002-05-05,0,12.8,1014.0
2002-05-05,1,12.79,1014.1666666666666
2002-05-05,2,12.71,1014.3333333333334
2002-05-05,3,12.7,1014.5
2002-05-05,4,12.7,1014.83
2002-05-05,5,12.7,1016.58
2002-05-05,6,12.7,1017.58
2002-05-05,7,12.64,1018.58
2002-05-05,8,12.6,1020.0
2002-05-05,9,12.68,1020.0
2002-05-05,10,12.7,1020.0
2002-05-05,11,12.7,1019.0
2002-05-05,12,12.7,1019.0
2002-05-05,13,12.7,1019.25
2002-05-05,14,12.7,1019.0
2002-05-05,15,12.8,1019.0
2002-05-05,16,12.8,1019.0
2002-05-05,17,12.88,1019.5
2002-05-05,18,12.9,1020.0
2002-05-05,19,12.9,1020.0
2002-05-05,20,12.9,1020.5
2002-05-05,21,12.9,1021.0
2002-05-05,22,12.9,1021.0
2002-05-05,23,12.9,1021.0
2002-05-06,0,12.85,1020.7925
2002-05-06,1,12.8,1020.585
2002-05-06,2,12.78,1020.3774999999999
2002-05-06,3,12.7,1020.17
2002-05-06,4,12.7,1020.83
2002-05-06,5,12.65,1021.0
2002-05-06,6,12.6,1021.0
2002-05-06,7,12.6,1021.0
2002-05-06,8,12.64,1021.5
2002-05-06,9,12.7,1022.0
2002-05-06,10,12.65,1022.0
2002-05-06,11,12.6,1021.75
2002-05-06,12,12.68,1021.0
2002-05-06,13,12.7,1020.0
2002-05-06,14,12.77,1019.75
2002-05-06,15,12.8,1019.0
2002-05-06,16,12.83,1018.08
2002-05-06,17,12.9,1018.0
2002-05-06,18,12.99,1018.0
2002-05-06,19,13,1018.0
2002-05-06,20,13,1017.75
2002-05-06,21,13.02,1017.5
2002-05-06,22,13.1,1017.25
2002-05-06,23,13.1,1017.0
2002-05-07,0,13.08,1016.75
2002-05-07,1,13,1015.92
2002-05-07,2,13,1014.83
2002-05-07,3,13.08,1014.33
2002-05-07,4,13.08,1014.0
2002-05-07,5,13,1014.0
2002-05-07,6,13,1014.36
2002-05-07,7,12.91,1014.42
2002-05-07,8,12.8,1014.42
2002-05-07,9,12.8,1014.17
2002-05-07,10,12.8,1014.5
2002-05-07,11,12.8,1014.17
2002-05-07,12,12.8,1014.0
2002-05-07,13,12.8,1012.67
2002-05-07,14,12.8,1012.08
2002-05-07,15,12.8,1011.5
2002-05-07,16,12.8,1010.92
2002-05-07,17,12.8,1010.33
2002-05-07,18,12.8,1010.83
2002-05-07,19,12.8,1011.0
2002-05-07,20,12.73,1011.08
2002-05-07,21,12.7,1011.0
2002-05-07,22,12.7,1012.0
2002-05-07,23,12.7,1012.0
2002-05-08,0,12.7,1012.0
2002-05-08,1,12.7,1011.33
2002-05-08,2,12.7,1012.33
2002-05-08,3,12.7,1012.92
2002-05-08,4,12.7,1013.0
2002-05-08,5,12.7,1013.92
2002-05-08,6,12.7,1014.92
2002-05-08,7,12.7,1015.33
2002-05-08,8,12.7,1016.0
2002-05-08,9,12.7,1016.62
2002-05-08,10,12.7,1017.0
2002-05-08,11,12.7,1017.0
2002-05-08,12,12.7,1017.0
2002-05-08,13,12.7,1017.92
2002-05-08,14,12.7,1018.0
2002-05-08,15,12.88,1017.75
2002-05-08,16,13.16,1017.92
2002-05-08,17,13.18,1017.25
2002-05-08,18,13.1,1017.67
2002-05-08,19,13.17,1018.0
2002-05-08,20,13.2,1018.75
2002-05-08,21,13.2,1019.0
2002-05-08,22,13.3,1019.0
2002-05-08,23,13.26,1019.0
2002-05-09,0,13.3,1018.0
2002-05-09,1,13.3,1018.0
2002-05-09,2,13.3,1018.0
2002-05-09,3,13.3,1018.0
2002-05-09,4,13.3,1018.1428571428571
2002-05-09,5,13.3,1018.2857142857143
2002-05-09,6,13.3,1018.4285714285714
2002-05-09,7,13.3,1018.5714285714286
2002-05-09,8,13.3,1018.7142857142857
2002-05-09,9,13.3,1018.8571428571429
2002-05-09,10,13.3,1019.0
2002-05-09,11,13.3,1018.25
2002-05-09,12,13.3,1018.0
2002-05-09,13,13.33,1017.25
2002-05-09,14,13.41,1017.0
2002-05-09,15,13.57,1016.5
2002-05-09,16,13.63,1016.08
2002-05-09,17,13.78,1016.0
2002-05-09,18,13.8,1016.0
2002-05-09,19,13.8,1016.0
2002-05-09,20,13.8,1017.0
2002-05-09,21,13.8,1017.0
2002-05-09,22,13.75,1017.0
2002-05-09,23,13.7,1016.0
2002-05-10,0,13.67,1016.0
2002-05-10,1,13.62,1015.25
2002-05-10,2,13.6,1015.0
2002-05-10,3,13.6,1015.0
2002-05-10,4,13.57,1015.0
2002-05-10,5,13.53,1015.022
2002-05-10,6,13.5,1015.044
2002-05-10,7,13.5,1015.066
2002-05-10,8,13.54,1015.088
2002-05-10,9,13.59,1015.11
2002-05-10,10,13.6,1015.0
2002-05-10,11,13.6,1015.0
2002-05-10,12,13.69,1014.88
2002-05-10,13,13.8,1014.75
2002-05-10,14,13.8,1014.0
2002-05-10,15,13.8,1013.17
2002-05-10,16,13.8,1013.0
2002-05-10,17,13.8,1013.08
2002-05-10,18,13.8,1012.92
2002-05-10,19,13.8,1012.08
2002-05-10,20,13.8,1012.75
2002-05-10,21,13.8,1013.0
2002-05-10,22,13.73,1012.75
2002-05-10,23,13.7,1012.0
2002-05-11,0,13.64,1012.17
2002-05-11,1,13.58,1012.33
2002-05-11,2,13.56,1012.83
2002-05-11,3,13.5,1013.0
2002-05-11,4,13.5,1013.0
2002-05-11,5,13.43,1013.0
2002-05-11,6,13.34,1013.14
2002-05-11,7,13.43,1013.17
2002-05-11,8,13.43,1014.0
2002-05-11,9,13.41,1014.17
2002-05-11,10,13.47,1015.0
2002-05-11,11,13.54,1015.0
2002-05-11,12,13.79,1015.0
2002-05-11,13,13.96,1014.74
2002-05-11,14,14.08,1014.48
2002-05-11,15,14.2,1014.22
2002-05-11,16,14.18,1014.0
2002-05-11,17,14.1,1014.75
2002-05-11,18,14.1,1015.0
2002-05-11,19,14.1,1015.0
2002-05-11,20,14.1,1016.0
2002-05-11,21,14.1,1017.0
2002-05-11,22,14.1,1017.0
2002-05-11,23,14.1,1017.83
2002-05-12,0,14.03,1018.0
2002-05-12,1,14,1017.25
2002-05-12,2,13.93,1017.0
2002-05-12,3,13.88,1017.0
2002-05-12,4,13.8,1017.0
2002-05-12,5,13.8,1018.0
2002-05-12,6,13.72,1018.0
2002-05-12,7,13.7,1018.0
2002-05-12,8,13.7,1018.0
2002-05-12,9,13.7,1018.78
2002-05-12,10,13.7,1019.0
2002-05-12,11,13.7,1018.5
2002-05-12,12,13.78,1017.42
2002-05-12,13,13.8,1017.0
2002-05-12,14,13.8,1017.0
2002-05-12,15,13.8,1016.0
2002-05-12,16,13.88,1016.08
2002-05-12,17,13.97,1016.92
2002-05-12,18,13.98,1017.08
2002-05-12,19,13.9,1018.0
2002-05-12,20,13.9,1018.0
2002-05-12,21,13.89,1018.0
2002-05-12,22,13.9,1017.5
2002-05-12,23,13.9,1017.0
2002-05-13,0,13.9,1017.0
2002-05-13,1,13.9,1016.0
2002-05-13,2,13.88,1015.83
2002-05-13,3,13.8,1015.75
2002-05-13,4,13.8,1016.0
2002-05-13,5,13.75,1015.5
2002-05-13,6,13.7,1016.0
2002-05-13,7,13.7,1016.0
2002-05-13,8,13.66,1016.0
2002-05-13,9,13.62,1016.5
2002-05-13,10,13.63,1017.0
2002-05-13,11,13.65,1017.0
2002-05-13,12,13.76,1016.42
2002-05-13,13,13.8,1016.0
2002-05-13,14,13.8,1016.0
2002-05-13,15,13.91,1016.0
2002-05-13,16,14.04,1015.9166666666666
2002-05-13,17,13.97,1015.8333333333334
2002-05-13,18,13.9,1015.75
2002-05-13,19,13.9,1016.33
2002-05-13,20,13.9,1017.0
2002-05-13,21,13.9,1017.0
2002-05-13,22,13.82,1017.0
2002-05-13,23,13.8,1016.822
2002-05-14,0,13.83,1016.644
2002-05-14,1,13.86,1016.466
2002-05-14,2,13.9,1016.288
2002-05-14,3,13.9,1016.11
2002-05-14,4,13.9,1016.58
2002-05-14,5,13.86,1016.08
2002-05-14,6,13.8,1017.0
2002-05-14,7,13.8,1017.0
2002-05-14,8,13.8,1017.0
2002-05-14,9,13.8,1016.6666666666666
2002-05-14,10,13.8,1016.3333333333334
2002-05-14,11,13.8,1016.0
2002-05-14,12,13.8,1016.0
2002-05-14,13,13.8,1015.42
2002-05-14,14,13.8,1015.0
2002-05-14,15,13.8,1014.08
2002-05-14,16,13.85,1014.0
2002-05-14,17,13.98,1014.0
2002-05-14,18,14.1,1013.25
2002-05-14,19,14.1,1013.0
2002-05-14,20,14.08,1013.08
2002-05-14,21,14.1,1014.0
2002-05-14,22,14.1,1014.0
2002-05-14,23,14.1,1013.33
2002-05-15,0,14.1,1013.17
2002-05-15,1,14.04,1013.42
2002-05-15,2,14,1013.0
2002-05-15,3,14.03,1013.0
2002-05-15,4,14,1013.0
2002-05-15,5,13.94,1012.9377777777778
2002-05-15,6,13.9,1012.8755555555556
2002-05-15,7,13.9,1012.8133333333334
2002-05-15,8,13.83,1012.7511111111112
2002-05-15,9,13.8,1012.6888888888889
2002-05-15,10,13.8,1012.6266666666667
2002-05-15,11,13.8,1012.5644444444445
2002-05-15,12,13.8,1012.5022222222223
2002-05-15,13,13.8,1012.44
2002-05-15,14,13.8,1012.08
2002-05-15,15,13.8,1011.5
2002-05-15,16,13.8,1011.5
2002-05-15,17,13.8,1011.0
2002-05-15,18,13.8,1011.0
2002-05-15,19,13.8,1011.17
2002-05-15,20,13.78,1012.0
2002-05-15,21,13.73,1012.0
2002-05-15,22,13.77,1011.75
2002-05-15,23,13.8,1012.0
2002-05-16,0,13.76,1011.75
2002-05-16,1,13.7,1011.92
2002-05-16,2,13.63,1011.25
2002-05-16,3,13.6,1011.17
2002-05-16,4,13.53,1011.0
2002-05-16,5,13.5,1011.0
2002-05-16,6,13.5,1011.0
2002-05-16,7,13.5,1011.58
2002-05-16,8,13.5,1011.5
2002-05-16,9,13.5,1011.83
2002-05-16,10,13.5,1012.0
2002-05-16,11,13.41,1011.5
2002-05-16,12,13.4,1011.17
2002-05-16,13,13.4,1011.0
2002-05-16,14,13.4,1010.67
2002-05-16,15,13.4,1009.92
2002-05-16,16,13.4,1009.67
2002-05-16,17,13.4,1009.25
2002-05-16,18,13.4,1009.25
2002-05-16,19,13.4,1009.25
2002-05-16,20,13.4,1010.0
2002-05-16,21,13.4,1010.0
2002-05-16,22,13.4,1009.83
2002-05-16,23,13.4,1009.0
2002-05-17,0,13.4,1009.0
2002-05-17,1,13.4,1009.0
2002-05-17,2,13.4,1008.25
2002-05-17,3,13.4,1008.75
2002-05-17,4,13.48,1009.0
2002-05-17,5,13.5,1008.92
2002-05-17,6,13.5,1009.0
2002-05-17,7,13.5,1008.83
2002-05-17,8,13.43,1009.0
2002-05-17,9,13.46,1009.0
2002-05-17,10,13.5,1009.0
2002-05-17,11,13.5,1008.585
2002-05-17,12,13.5,1008.17
2002-05-17,13,13.5,1008.0
2002-05-17,14,13.54,1008.0
2002-05-17,15,13.6,1008.0
2002-05-17,16,13.6,1007.5
2002-05-17,17,13.65,1008.0
2002-05-17,18,13.7,1007.0
2002-05-17,19,13.7,1007.0
2002-05-17,20,13.7,1007.58
2002-05-17,21,13.7,1007.58
2002-05-17,22,13.78,1008.0
2002-05-17,23,13.8,1008.0
2002-05-18,0,13.8,1008.0
2002-05-18,1,13.75,1007.0
2002-05-18,2,13.8,1007.0
2002-05-18,3,13.8,1007.0
2002-05-18,4,13.8,1007.0
2002-05-18,5,13.8,1007.5
2002-05-18,6,13.8,1008.0
2002-05-18,7,13.8,1008.0
2002-05-18,8,13.79,1008.0
2002-05-18,9,13.7,1008.0
2002-05-18,10,13.7,1007.6
2002-05-18,11,13.74,1007.2
2002-05-18,12,13.8,1007.0
2002-05-18,13,13.8,1006.92
2002-05-18,14,13.9,1006.67
2002-05-18,15,13.93,1006.0
2002-05-18,16,13.98,1006.0
2002-05-18,17,14.01,1006.0
2002-05-18,18,14.1,1005.0
2002-05-18,19,14.1,1006.0
2002-05-18,20,14.18,1006.0
2002-05-18,21,14.2,1006.0
2002-05-18,22,14.2,1005.75
2002-05-18,23,14.2,1005.5
2002-05-19,0,14.18,1005.25
2002-05-19,1,14.1,1005.0
2002-05-19,2,14.1,1005.0
2002-05-19,3,14,1004.67
2002-05-19,4,14.09,1005.0
2002-05-19,5,14.1,1005.0
2002-05-19,6,14.09,1005.29
2002-05-19,7,14.05,1006.0
2002-05-19,8,14.07,1006.0
2002-05-19,9,14,1006.0
2002-05-19,10,14,1005.7
2002-05-19,11,14,1005.4
2002-05-19,12,14,1005.17
2002-05-19,13,14,1005.0
2002-05-19,14,14.11,1005.0
2002-05-19,15,14.23,1005.0
2002-05-19,16,14.33,1005.2
2002-05-19,17,14.4,1005.4
2002-05-19,18,14.4,1005.6
2002-05-19,19,14.4,1005.8
2002-05-19,20,14.4,1006.0
2002-05-19,21,14.4,1006.0
2002-05-19,22,14.4,1006.0
2002-05-19,23,14.4,1006.0
2002-05-20,0,14.39,1005.29
2002-05-20,1,14.3,1005.0
2002-05-20,2,14.3,1005.0
2002-05-20,3,14.23,1005.0
2002-05-20,4,14.29,1005.5
2002-05-20,5,14.3,1006.0
2002-05-20,6,14.3,1005.33
2002-05-20,7,14.3,1006.0
2002-05-20,8,14.3,1006.0
2002-05-20,9,14.3,1006.0
2002-05-20,10,14.3,1005.6666666666666
2002-05-20,11,14.3,1005.3333333333334
2002-05-20,12,14.3,1005.0
2002-05-20,13,14.3,1005.08
2002-05-20,14,14.39,1005.0
2002-05-20,15,14.4,1005.0
2002-05-20,16,14.43,1004.6
2002-05-20,17,14.5,1004.17
2002-05-20,18,14.58,1004.67
2002-05-20,19,14.6,1005.0
2002-05-20,20,14.6,1005.0
2002-05-20,21,14.6,1005.0
2002-05-20,22,14.6,1005.55
2002-05-20,23,14.6,1005.0
2002-05-21,0,14.6,1005.0
2002-05-21,1,14.6,1005.0
2002-05-21,2,14.6,1005.16
2002-05-21,3,14.6,1005.3199999999999
2002-05-21,4,14.54,1005.48
2002-05-21,5,14.5,1005.64
2002-05-21,6,14.5,1005.8
2002-05-21,7,14.5,1006.0
2002-05-21,8,14.47,1006.0
2002-05-21,9,14.4,1006.0
2002-05-21,10,14.4,1005.86
2002-05-21,11,14.42,1005.72
2002-05-21,12,14.48,1005.5799999999999
2002-05-21,13,14.44,1005.4399999999999
2002-05-21,14,14.5,1005.3
2002-05-21,15,14.5,1005.0
2002-05-21,16,14.59,1005.0
2002-05-21,17,14.61,1004.5
2002-05-21,18,14.68,1004.17
2002-05-21,19,14.76,1005.0
2002-05-21,20,14.8,1005.0
2002-05-21,21,14.83,1005.25
2002-05-21,22,14.9,1005.17
2002-05-21,23,14.9,1005.0
2002-05-22,0,14.9,1004.75
2002-05-22,1,14.86,1004.08
2002-05-22,2,14.8,1004.0
2002-05-22,3,14.8,1004.0
2002-05-22,4,14.8,1004.0
2002-05-22,5,14.8,1004.3333333333334
2002-05-22,6,14.8,1004.6666666666666
2002-05-22,7,14.73,1005.0
2002-05-22,8,14.7,1004.0
2002-05-22,9,14.7,1004.0
2002-05-22,10,14.7,1004.0
2002-05-22,11,14.7,1003.8
2002-05-22,12,14.7,1003.6
2002-05-22,13,14.7,1003.4
2002-05-22,14,14.75,1003.2
2002-05-22,15,14.93,1003.0
2002-05-22,16,15,1003.33
2002-05-22,17,15.08,1003.33
2002-05-22,18,15.08,1003.67
2002-05-22,19,15.1,1004.0
2002-05-22,20,15.1,1004.67
2002-05-22,21,15.1,1005.0
2002-05-22,22,15.1,1005.0
2002-05-22,23,15.1,1005.0
2002-05-23,0,15.1,1005.2
2002-05-23,1,15.1,1005.4
2002-05-23,2,15.1,1005.6
2002-05-23,3,15.1,1005.8
2002-05-23,4,15.1,1006.0
2002-05-23,5,15.1,1006.0
2002-05-23,6,15.03,1006.0
2002-05-23,7,14.95,1006.0
2002-05-23,8,15,1005.8
2002-05-23,9,15,1005.6
2002-05-23,10,15,1005.4
2002-05-23,11,15.07,1005.2
2002-05-23,12,15.1,1005.0
2002-05-23,13,15.11,1005.0
2002-05-23,14,15.28,1005.0
2002-05-23,15,15.36,1004.67
2002-05-23,16,15.4,1004.0
2002-05-23,17,15.43,1004.08
2002-05-23,18,15.5,1004.83
2002-05-23,19,15.53,1005.0
2002-05-23,20,15.6,1005.0
2002-05-23,21,15.53,1005.92
2002-05-23,22,15.6,1006.0
2002-05-23,23,15.6,1005.83
2002-05-24,0,15.67,1005.0
2002-05-24,1,15.6,1005.0
2002-05-24,2,15.6,1005.0
2002-05-24,3,15.6,1004.8566666666667
2002-05-24,4,15.6,1004.7133333333334
2002-05-24,5,15.6,1004.5699999999999
2002-05-24,6,15.6,1004.4266666666666
2002-05-24,7,15.6,1004.2833333333333
2002-05-24,8,15.55,1004.14
2002-05-24,9,15.51,1004.0
2002-05-24,10,15.59,1004.0
2002-05-24,11,15.6,1004.0
2002-05-24,12,15.6,1003.5
2002-05-24,13,15.63,1003.0
2002-05-24,14,15.88,1003.17
2002-05-24,15,15.99,1002.92
2002-05-24,16,16.01,1002.5
2002-05-24,17,16.1,1003.0
2002-05-24,18,16.13,1003.0
2002-05-24,19,16.24,1003.0
2002-05-24,20,16.24,1004.0
2002-05-24,21,16.2,1004.25
2002-05-24,22,16.2,1004.25
2002-05-24,23,16.23,1004.58
2002-05-25,0,16.3,1005.0
2002-05-25,1,16.3,1004.92
2002-05-25,2,16.23,1004.0
2002-05-25,3,16.24,1004.0
2002-05-25,4,16.31,1004.0
2002-05-25,5,16.33,1005.0
2002-05-25,6,16.23,1005.0
2002-05-25,7,16.15,1005.0
2002-05-25,8,16.1,1005.5
2002-05-25,9,16.1,1005.42
2002-05-25,10,16.03,1006.0
2002-05-25,11,16.1,1006.0
2002-05-25,12,16.1,1005.33
2002-05-25,13,16.19,1005.0
2002-05-25,14,16.26,1005.0
2002-05-25,15,16.33,1005.0
2002-05-25,16,16.46,1005.2225
2002-05-25,17,16.54,1005.4449999999999
2002-05-25,18,16.61,1005.6675
2002-05-25,19,16.73,1005.89
2002-05-25,20,16.84,1007.33
2002-05-25,21,16.88,1008.25
2002-05-25,22,16.8,1008.25
2002-05-25,23,16.89,1007.0
2002-05-26,0,16.9,1007.0
2002-05-26,1,16.9,1006.25
2002-05-26,2,16.89,1006.0
2002-05-26,3,16.88,1006.0
2002-05-26,4,16.8,1006.0
2002-05-26,5,16.8,1006.25
2002-05-26,6,16.7,1006.5
2002-05-26,7,16.7,1006.75
2002-05-26,8,16.7,1007.0
2002-05-26,9,16.7,1007.0
2002-05-26,10,16.7,1007.0
2002-05-26,11,16.7,1007.0
2002-05-26,12,16.7,1007.0333333333333
2002-05-26,13,16.7,1007.0666666666667
2002-05-26,14,16.7,1007.1
2002-05-26,15,16.79,1007.1333333333333
2002-05-26,16,16.85,1007.1666666666667
2002-05-26,17,16.9,1007.2
2002-05-26,18,16.9,1007.75
2002-05-26,19,16.82,1008.33
2002-05-26,20,16.8,1009.0
2002-05-26,21,16.8,1009.0
2002-05-26,22,16.8,1009.75
2002-05-26,23,16.75,1010.0
2002-05-27,0,16.7,1009.92
2002-05-27,1,16.63,1009.0
2002-05-27,2,16.6,1009.0
2002-05-27,3,16.6,1009.17
2002-05-27,4,16.6,1009.33
2002-05-27,5,16.6,1010.0
2002-05-27,6,16.6,1010.0
2002-05-27,7,16.6,1010.58
2002-05-27,8,16.6,1011.0
2002-05-27,9,16.6,1011.0
2002-05-27,10,16.6,1011.0
2002-05-27,11,16.6,1010.875
2002-05-27,12,16.58,1010.75
2002-05-27,13,16.6,1010.625
2002-05-27,14,16.7,1010.5
2002-05-27,15,16.7,1010.0
2002-05-27,16,16.69,1010.0
2002-05-27,17,16.7,1010.0
2002-05-27,18,16.66,1010.3333333333334
2002-05-27,19,16.6,1010.6666666666666
2002-05-27,20,16.67,1011.0
2002-05-27,21,16.78,1011.0
2002-05-27,22,16.86,1011.0
2002-05-27,23,16.9,1011.0
2002-05-28,0,16.9,1010.0
2002-05-28,1,16.9,1010.0
2002-05-28,2,16.9,1010.0
2002-05-28,3,16.95,1009.36
2002-05-28,4,17.08,1009.58
2002-05-28,5,17.1,1010.0
2002-05-28,6,17.03,1010.0
2002-05-28,7,17,1010.0
2002-05-28,8,17,1009.9433333333334
2002-05-28,9,17.04,1009.8866666666667
2002-05-28,10,17,1009.83
2002-05-28,11,17,1009.25
2002-05-28,12,17,1009.0
2002-05-28,13,17,1008.67
2002-05-28,14,17.02,1008.25
2002-05-28,15,17.12,1008.0
2002-05-28,16,17.1,1008.0
2002-05-28,17,17.1,1007.33
2002-05-28,18,17.1,1007.0
2002-05-28,19,17.09,1007.67
2002-05-28,20,17,1008.0
2002-05-28,21,17,1008.17
2002-05-28,22,17,1008.0
2002-05-28,23,17,1008.0
2002-05-29,0,17,1008.0
2002-05-29,1,17,1007.5
2002-05-29,2,17,1007.0
2002-05-29,3,16.96,1007.5
2002-05-29,4,16.9,1008.0
2002-05-29,5,16.9,1008.0
2002-05-29,6,16.83,1008.0
2002-05-29,7,16.8,1008.5
2002-05-29,8,16.79,1009.0
2002-05-29,9,16.7,1008.83
2002-05-29,10,16.7,1009.0
2002-05-29,11,16.73,1009.0
2002-05-29,12,16.8,1009.0
2002-05-29,13,16.87,1008.44
2002-05-29,14,16.9,1008.0
2002-05-29,15,16.97,1007.5
2002-05-29,16,17,1007.0
2002-05-29,17,17,1007.0
2002-05-29,18,17,1007.0
2002-05-29,19,17,1006.75
2002-05-29,20,17.04,1006.5
2002-05-29,21,17.1,1006.25
2002-05-29,22,17.1,1006.0
2002-05-29,23,17.1,1006.0
2002-05-30,0,17.1,1005.92
2002-05-30,1,17.1,1005.0
2002-05-30,2,17.1,1004.92
2002-05-30,3,17.1,1004.08
2002-05-30,4,17.1,1004.0
2002-05-30,5,17.1,1004.0
2002-05-30,6,17.1,1003.5
2002-05-30,7,17.1,1003.17
2002-05-30,8,17.1,1003.0
2002-05-30,9,17.1,1002.92
2002-05-30,10,17.1,1002.42
2002-05-30,11,17.1,1002.08
2002-05-30,12,17.19,1002.08
2002-05-30,13,17.27,1002.0
2002-05-30,14,17.32,1002.0
2002-05-30,15,17.4,1001.92
2002-05-30,16,17.4,1001.5
2002-05-30,17,17.4,1001.0
2002-05-30,18,17.4,1001.0
2002-05-30,19,17.48,1001.0
2002-05-30,20,17.5,1001.04
2002-05-30,21,17.48,1001.08
2002-05-30,22,17.4,1001.12
2002-05-30,23,17.4,1001.1600000000001
2002-05-31,0,17.33,1001.2
2002-05-31,1,17.3,1002.08
2002-05-31,2,17.3,1002.0
2002-05-31,3,17.3,1002.0
2002-05-31,4,17.3,1002.0
2002-05-31,5,17.3,1002.26
2002-05-31,6,17.3,1002.52
2002-05-31,7,17.3,1002.78
2002-05-31,8,17.3,1002.58
2002-05-31,9,17.3,1002.0
2002-05-31,10,17.3,1002.0
2002-05-31,11,17.3,1002.0
2002-05-31,12,17.35,1001.6966666666667
2002-05-31,13,17.4,1001.3933333333333
2002-05-31,14,17.43,1001.09
2002-05-31,15,17.68,1001.0
2002-05-31,16,17.94,1000.83
2002-05-31,17,18,1000.08
2002-05-31,18,18.03,1000.17
2002-05-31,19,18.02,1000.75
2002-05-31,20,18,1001.0
2002-05-31,21,18.03,1001.0
2002-05-31,22,18.06,1001.0
2002-05-31,23,18,1000.5
2002-06-01,0,18,1000.0
2002-06-01,1,18,999.5
2002-06-01,2,17.99,998.92
2002-06-01,3,17.95,998.0
2002-06-01,4,17.9,998.0
2002-06-01,5,17.9,998.42
2002-06-01,6,17.84,998.83
2002-06-01,7,17.78,999.0
2002-06-01,8,17.7,999.42
2002-06-01,9,17.7,1000.0
2002-06-01,10,17.7,999.92
2002-06-01,11,17.63,1000.5
